subject,subjectLabel,typeOfInterest,interest,interestLabel
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q6775266,Martin Davies
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q15885248,Renaissance painting
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q301,El Greco
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q40336503,Natale Labia
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,Acland family,
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,painting in private collections,
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1028181,painter
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,Blessing of children by Jesus Christ,
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q105776476,Waddesdon Manor
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q483501,artist
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q21,England
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1068063,National Gallery of Canada
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q768717,private collection
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q2277,Roman Empire
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q192720,Thomas Gainsborough
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,modern painting,
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q6128825,James Armand de Rothschild
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,Dutch painting,
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,Italian architecture,
http://www.wikidata.org/entity/Q3051533,Ellis Waterhouse,http://www.wikidata.org/prop/direct/P921,European painting,
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q4692,Renaissance
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q2943,Sistine Chapel
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1414089,art theory
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q103498,Henriette Hertz
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q80516,Julius II
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q2277,Roman Empire
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q63425235,mural painting
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q23540,Protestantism
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q154804,Leipzig University
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q215999,Rudolf Wittkower
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q12512,St. Peter's Basilica
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q237,Vatican City
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q6373,British Museum
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q134995,bibliography
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q64637,Anton Heinrich Springer
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q41176,building
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q12271,Architecture
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q671011,Jördenstorf
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q133001,Paul III
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1404472,Italian Renaissance
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q7075,library
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,https://w3id.org/artchives/MD1559564362323,Bibliotheka Hertziana
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q159895,University of Rostock
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q191423,Domenico Ghirlandaio
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q61509,travel
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q163514,Sixtus IV
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q145093,Apostolic Palace
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q99516640,wall painting
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q381885,tomb
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1028181,painter
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q56055312,sepulchral monument
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q7320,Nazi Party
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1277188,Palazzetto Zuccari
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q2044,Florence
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q5592,Michelangelo
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q5669,Sandro Botticelli
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1133779,Renaissance Art
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q15885248,Renaissance painting
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,Italian mural painting and decoration,
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q3057287,Ernst Steinmann
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q18628369,art library
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q90407,Richard Krautheimer
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q104520,Pomerania
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q5591,Pinturicchio
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q708038,Kaiser Wilhelm Society
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q158085,Max Planck Society
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q170022,House of Medici
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q860861,sculpture
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q220,Rome
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q517,Napoleon
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q186282,Basilica di Santa Maria Maggiore
http://www.wikidata.org/entity/Q3057287,Ernst Steinmann,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q361,World War I
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q64968842,Greek philology
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q733444,Electra
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1358144,scholia
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q48305,Euripides
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q122553,Charles II of England
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q21010853,drama
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q164061,Helen of Troy
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q131651,Elektra
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q11034,printing
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q663886,Orestes
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q7235,Sophocles
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q4065157,English drama
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q84,London
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q6496542,Latin poetry
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q18914093,Nikolaus Wecklein
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q9134,mythology
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q938616,Italian art
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1741,Vienna
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q5581,Vittore Carpaccio
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q15428716,Johann of Cologne
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q641,Venice
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1712140,revenge
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q483501,artist
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q657246,ancient Greek literature
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q40939,Aeschylus
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q192407,Orestes
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1699803,John Dewar Denniston
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q34620,Greek tragedy
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q8242,literature
http://www.wikidata.org/entity/Q41616785,Gustav Ludwig,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q37340,Apollo
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q3099146,American poetry
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Mentoring in the arts,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q4817637,atrocity crime
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1034868,Cappella Paolina
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q220,Rome
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Sex in art,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1886263,The Crucifixion of St. Peter
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q30755,Auguste Rodin
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q5667416,Harry Bober
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q123150,Francesco Borromini
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q7325,Jewish people
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q860861,sculpture
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q302,Jesus
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q2432043,The Conversion of Saul
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Study and teaching art history,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,History of Modern art,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q57656,Erwin Panofsky
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q867329,San Carlo alle Quattro Fontane
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q66744724,biographical fiction
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q457739,Leo Steinberg
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q3476520,French sculpture
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q645717,Christian art
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Francis M Naumann,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Christian women saints,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q3147735,Christian iconography
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q2943,Sistine Chapel
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q5592,Michelangelo
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q18813,New Testament
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Last Supper in art,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q164800,Symbolism
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1257962,Sterling Trucks
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q701741,Wolfgang Lotz
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q38166,modern art
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q164358,Robert Rauschenberg
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Symbolism in architecture,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q15885248,Renaissance painting
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q762,Leonardo da Vinci
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Science and the arts,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q90497,John Rewald
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q3305213,painting
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q491,friendship
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q808561,Baroque painting
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q90407,Richard Krautheimer
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Physical appearance of Jesus Christ,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Renaissance christian art and symbolism,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Study and teaching Art History in the United States,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Art critics of the United States,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,French drawing,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q345,Virgin Mary
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q23792,Palestine
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q155057,Jasper Johns
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,History of Biblical events,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q93184,drawing
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q4164507,art critic
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q45019,Karl Lehmann
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q459378,Beatrice Wood
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,Art historians of the United States,
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1133779,Renaissance Art
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q152087,Humboldt University of Berlin
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q4419563,symbolism
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q37853,Baroque
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q936588,Renaissance sculpture
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q752297,Doctor of Philosophy
http://www.wikidata.org/entity/Q457739,Leo Steinberg,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1399299,Slade School of Fine Art
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q61,"Washington, D.C."
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q1119207,Klaus Lankheit
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q190116,Benvenuto Cellini
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q5839475,Modern sculpture
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q49210,New York University
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,private collections of european art,
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q194977,Luca della Robbia
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q946420,Giovanni di Paolo
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q50641,history of art
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,Italian sculpture,
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q936588,Renaissance sculpture
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q5597,Raphael
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q3435730,Robert Lehman
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q3399573,Asian art
http://www.wikidata.org/entity/Q537874,John Pope-Hennessy,http://www.wikidata.org/prop/direct/P921,private collections of Asian art,
