"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q4020665","Wolfgang Frankl"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q100511","Willibald Sauerländer"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37853","Baroque"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37853","Baroque"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q70476","Walter Friedländer"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q452298","Jewish ceremonial art"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q113817","Justus Bier"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q429811","early Christian art and architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1510138","Gerard E. Caspary"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q38","Italy"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q3057287","Ernst Steinmann"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q20752566","Christoph Luitpold Frommel"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q236122","Renaissance architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3161414","James S. Ackerman"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q4692","Renaissance"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q107970","Paul Frankl"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q107970","Paul Frankl"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q208125","Lorenzo Ghiberti"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q100511","Willibald Sauerländer"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70476","Walter Friedländer"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q211884","Byzantine art"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q38","Italy"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q236122","Renaissance architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q2562867","Werner Weisbach"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1510138","Gerard E. Caspary"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q208125","Lorenzo Ghiberti"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q105944","Richard Hamann"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123150","Francesco Borromini"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q57656","Erwin Panofsky"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1280671","Karl Lehmann"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2562867","Werner Weisbach"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q34627","synagogue"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q211884","Byzantine art"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q47591","Byzantine architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q160538","Gian Lorenzo Bernini"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q4020665","Wolfgang Frankl"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q37853","Baroque"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q37853","Baroque"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q34627","synagogue"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q452298","Jewish ceremonial art"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q429811","early Christian art and architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1280671","Karl Lehmann"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3057287","Ernst Steinmann"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q211884","Byzantine art"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q105944","Richard Hamann"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q123150","Francesco Borromini"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q113817","Justus Bier"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q20752566","Christoph Luitpold Frommel"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q57656","Erwin Panofsky"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q160538","Gian Lorenzo Bernini"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q4692","Renaissance"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q429811","early Christian art and architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q47591","Byzantine architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q3161414","James S. Ackerman"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1317143","University of Louisville"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q183","Germany"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q183","Germany"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q12512","St. Peter's Basilica"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q90407","Richard Krautheimer"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1277188","Palazzetto Zuccari"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q127254","Alexander VII"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q119190","medieval studies"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Medieval drawing",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q93184","drawing"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q183","Germany"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q47591","Byzantine architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Art - themes and motives",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q107970","Paul Frankl"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q107970","Paul Frankl"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Medieval architectural drawing",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q245117","relief sculpture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1349760","medieval architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Middle Ages church history",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q237","Vatican City"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Primitive and early church history",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1800439","church history"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q34627","synagogue"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q55044","Ludwig Maximilian University of Munich"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q840829","baroque architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3476517","classical sculpture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q49210","New York University"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q152087","Humboldt University of Berlin"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q648154","byzantine studies"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q208125","Lorenzo Ghiberti"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3354174","Opicinus de Canistris"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Architecture and state",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q163687","basilica"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q6167922","Jayne Wrightsman"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q215999","Rudolf Wittkower"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q406","Istanbul"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q69883","urban planning"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Jewish architecture",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q490","Milan"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q41176","building"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q38","Italy"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1845","Bible"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2860334","church architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q362","World War II"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2277","Roman Empire"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q16970","church building"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1414089","art theory"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3624153","medieval art"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q12271","Architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q61509","travel"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q645717","Christian art"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1742827","state and church"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q361","World War I"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q429811","early Christian art and architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q35112127","historic building"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q7330","history of the Jews in Germany"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Christian antiquities",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q50675","Historiography"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q429811","early Christian art and architecture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q732511","Florence Baptistery"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q30","United States of America"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3869","Marburg"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1133779","Renaissance Art"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2044","Florence"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q210077","baptistery"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q6259","Pavia"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q38","Italy"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Bronze doors",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1729","Erfurt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Study and teaching of architecture",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q860861","sculpture"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q701741","Wolfgang Lotz"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Italian drawing",""
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q93184","drawing"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37853","Baroque"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37853","Baroque"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q12271","architecture"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectObject","http://www.wikidata.org/entity/Q12271","architecture"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","https://w3id.org/artchives/MD1601366759314","Franz Graf Wolff Metternich"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q860861","sculpture"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q19754132","Werner Gramberg"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q175566","Giacomo della Porta"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectObject","http://www.wikidata.org/entity/Q860861","sculpture"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q90407","Richard Krautheimer"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q160538","Gian Lorenzo Bernini"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1641821","Otto Lehmann-Brockhaus"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q177692","Andrea Palladio"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3305213","painting"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q57656","Erwin Panofsky"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q99208488","Hilde Bauer"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q7017","16th century"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q175566","Giacomo della Porta"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1641821","Otto Lehmann-Brockhaus"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q160538","Gian Lorenzo Bernini"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q7017","16th century"
"http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1609365","Herbert Einem"
